id,data
40617005673,#L6 #glial #oligodendrocyte
40618625784,#L6 #glial #oligodendrocyte
40632335699,#L6 #glial #oligodendrocyte
40633489398,#L6 #glial #oligodendrocyte
40677160883,#L6 #glial #oligodendrocyte
40691309896,#L6 #glial #oligodendrocyte
40704947044,#L6 #glial #oligodendrocyte
40704989442,#L6 #glial #oligodendrocyte
40719825677,#L6 #glial #oligodendrocyte
40720146106,#L6 #glial #oligodendrocyte
40733972789,#L6 #glial #oligodendrocyte
40748516100,#L6 #glial #oligodendrocyte
40764138546,#L6 #glial #oligodendrocyte
40793632522,#L6 #glial #oligodendrocyte
40807650328,#L6 #glial #oligodendrocyte
40808321576,#L6 #glial #oligodendrocyte
36257568936,#L1 #glial #microglia/opc
36257833533,#L1 #glial #microglia/opc
36271865017,#L1 #glial #microglia/opc
36345424203,#L1 #glial #microglia/opc
36418151884,#L1 #glial #microglia/opc
36448711749,#L1 #glial #microglia/opc
36477534629,#L1 #glial #microglia/opc
36505086501,#L1 #glial #microglia/opc
36564088541,#L1 #glial #microglia/opc
36577901530,#L1 #glial #microglia/opc
36592736382,#L1 #glial #microglia/opc
36622230201,#L1 #glial #microglia/opc
36636013251,#L1 #glial #microglia/opc
36679816718,#L1 #glial #microglia/opc
36680765430,#L1 #glial #microglia/opc
36723912030,#L1 #glial #microglia/opc
36767583289,#L1 #glial #microglia/opc
36768444959,#L1 #glial #microglia/opc
36797016968,#L1 #glial #microglia/opc
36898466828,#L1 #glial #microglia/opc
36913491327,#L1 #glial #microglia/opc
36942634000,#L1 #glial #microglia/opc
36986056688,#L1 #glial #microglia/opc
37045148626,#L1 #glial #microglia/opc
37118109671,#L1 #glial #microglia/opc
37131775230,#L1 #glial #microglia/opc
37175972857,#L1 #glial #microglia/opc
37219556505,#L1 #glial #microglia/opc
37233764198,#L1 #glial #microglia/opc
37277669164,#L1 #glial #microglia/opc
37292575691,#L1 #glial #microglia/opc
37320932280,#L1 #glial #microglia/opc
37336481485,#L1 #glial #microglia/opc
37437784127,#L1 #glial #microglia/opc
37437870951,#L1 #glial #microglia/opc
37438964563,#L1 #glial #microglia/opc
37481192927,#L1 #glial #microglia/opc
37498463529,#L1 #glial #microglia/opc
37525359998,#L1 #glial #microglia/opc
37541551918,#L1 #glial #microglia/opc
37554007420,#L1 #glial #microglia/opc
37555847257,#L1 #glial #microglia/opc
37626779466,#L1 #glial #microglia/opc
37627084529,#L1 #glial #microglia/opc
37671355513,#L1 #glial #microglia/opc
37803348567,#L1 #glial #microglia/opc
37831893070,#L1 #glial #microglia/opc
37860861817,#L1 #glial #microglia/opc
37904168468,#L1 #glial #microglia/opc
37918506734,#L1 #glial #microglia/opc
37918914895,#L1 #glial #microglia/opc
37991321924,#L1 #glial #microglia/opc
38020172925,#L1 #glial #microglia/opc
38021108715,#L1 #glial #microglia/opc
38034657925,#L1 #glial #microglia/opc
38035417861,#L1 #glial #microglia/opc
38252826666,#L1 #glial #microglia/opc
38268434506,#L1 #glial #microglia/opc
38298469531,#L1 #glial #microglia/opc
38326970045,#L1 #glial #microglia/opc
38340607845,#L1 #glial #microglia/opc
38369853393,#L1 #glial #microglia/opc
38384337329,#L1 #glial #microglia/opc
38384688173,#L1 #glial #microglia/opc
38487580252,#L1 #glial #microglia/opc
38500868614,#L1 #glial #microglia/opc
38530945453,#L1 #glial #microglia/opc
38661245731,#L1 #glial #microglia/opc
38749916238,#L1 #glial #microglia/opc
38894817871,#L1 #glial #microglia/opc
39084323824,#L1 #glial #microglia/opc
39084672745,#L1 #glial #microglia/opc
39229720656,#L1 #glial #microglia/opc
39477658966,#L1 #glial #microglia/opc
39564186490,#L1 #glial #microglia/opc
39593519760,#L1 #glial #microglia/opc
39651908621,#L1 #glial #microglia/opc
39695317307,#L1 #glial #microglia/opc
39842274630,#L1 #glial #microglia/opc
39855664652,#L1 #glial #microglia/opc
39900037084,#L1 #glial #microglia/opc
40001179738,#L1 #glial #microglia/opc
40059918792,#L1 #glial #microglia/opc
40161615847,#L1 #glial #microglia/opc
40219537233,#L1 #glial #microglia/opc
40365720381,#L1 #glial #microglia/opc
40379869511,#L1 #glial #microglia/opc
40628041993,#L1 #glial #microglia/opc
41312041116,#L1 #glial #microglia/opc
44540746809,#L1 #glial #microglia/opc
44599238869,#L1 #glial #microglia/opc
44612305947,#L1 #glial #microglia/opc
44613444893,#L1 #glial #microglia/opc
44670812414,#L1 #glial #microglia/opc
44700130549,#L1 #glial #microglia/opc
44728894813,#L1 #glial #microglia/opc
44729551176,#L1 #glial #microglia/opc
44729756441,#L1 #glial #microglia/opc
44745204073,#L1 #glial #microglia/opc
44759119187,#L1 #glial #microglia/opc
44789254097,#L1 #glial #microglia/opc
44860376594,#L1 #glial #microglia/opc
44861398459,#L1 #glial #microglia/opc
44919013551,#L1 #glial #microglia/opc
45093934628,#L1 #glial #microglia/opc
45209778195,#L1 #glial #microglia/opc
45209924318,#L1 #glial #microglia/opc
45225036437,#L1 #glial #microglia/opc
45269497086,#L1 #glial #microglia/opc
45283922196,#L1 #glial #microglia/opc
45370915899,#L1 #glial #microglia/opc
45370988042,#L1 #glial #microglia/opc
45371616187,#L1 #glial #microglia/opc
45442956572,#L1 #glial #microglia/opc
45517086815,#L1 #glial #microglia/opc
45559560051,#L1 #glial #microglia/opc
45588936967,#L1 #glial #microglia/opc
45619045594,#L1 #glial #microglia/opc
45807425826,#L1 #glial #microglia/opc
45910889476,#L1 #glial #microglia/opc
45939463763,#L1 #glial #microglia/opc
46113770632,#L1 #glial #microglia/opc
46216546950,#L1 #glial #microglia/opc
46274016456,#L1 #glial #microglia/opc
46493557085,#L1 #glial #microglia/opc
46652839591,#L1 #glial #microglia/opc
46958804004,#L1 #glial #microglia/opc
47235638547,#L1 #glial #microglia/opc
47599816563,#L1 #glial #microglia/opc
47977923712,#L1 #glial #microglia/opc
53435485362,#L1 #glial #microglia/opc
53462834225,#L1 #glial #microglia/opc
53537664392,#L1 #glial #microglia/opc
53565974616,#L1 #glial #microglia/opc
53581174765,#L1 #glial #microglia/opc
53711298654,#L1 #glial #microglia/opc
53770081235,#L1 #glial #microglia/opc
53798568963,#L1 #glial #microglia/opc
53814848342,#L1 #glial #microglia/opc
54003581722,#L1 #glial #microglia/opc
54033497953,#L1 #glial #microglia/opc
54105788734,#L1 #glial #microglia/opc
54133807580,#L1 #glial #microglia/opc
54149153634,#L1 #glial #microglia/opc
54164236941,#L1 #glial #microglia/opc
54177815003,#L1 #glial #microglia/opc
54192226459,#L1 #glial #microglia/opc
54193511400,#L1 #glial #microglia/opc
54222480026,#L1 #glial #microglia/opc
54236379653,#L1 #glial #microglia/opc
54295644749,#L1 #glial #microglia/opc
54352297092,#L1 #glial #microglia/opc
54426718477,#L1 #glial #microglia/opc
54454869717,#L1 #glial #microglia/opc
54455629132,#L1 #glial #microglia/opc
54468973653,#L1 #glial #microglia/opc
54615742751,#L1 #glial #microglia/opc
54776471522,#L1 #glial #microglia/opc
54805118056,#L1 #glial #microglia/opc
54863872904,#L1 #glial #microglia/opc
54892680601,#L1 #glial #microglia/opc
54907208351,#L1 #glial #microglia/opc
55009488539,#L1 #glial #microglia/opc
55082069996,#L1 #glial #microglia/opc
55198308410,#L1 #glial #microglia/opc
55198571287,#L1 #glial #microglia/opc
55285212597,#L1 #glial #microglia/opc
55300091807,#L1 #glial #microglia/opc
55460498456,#L1 #glial #microglia/opc
55517719507,#L1 #glial #microglia/opc
55562661632,#L1 #glial #microglia/opc
55925905251,#L1 #glial #microglia/opc
55970087566,#L1 #glial #microglia/opc
56042859197,#L1 #glial #microglia/opc
56159564109,#L1 #glial #microglia/opc
56217399204,#L1 #glial #microglia/opc
56260939722,#L1 #glial #microglia/opc
56421010433,#L1 #glial #microglia/opc
56450651242,#L1 #glial #microglia/opc
56537803956,#L1 #glial #microglia/opc
56552273490,#L1 #glial #microglia/opc
56552653737,#L1 #glial #microglia/opc
56697713895,#L1 #glial #microglia/opc
56727340630,#L1 #glial #microglia/opc
62272286901,#L1 #glial #microglia/opc
62299664226,#L1 #glial #microglia/opc
62358580472,#L1 #glial #microglia/opc
62373706007,#L1 #glial #microglia/opc
62373751275,#L1 #glial #microglia/opc
62374131283,#L1 #glial #microglia/opc
62401259264,#L1 #glial #microglia/opc
62431629314,#L1 #glial #microglia/opc
62447308988,#L1 #glial #microglia/opc
62490633516,#L1 #glial #microglia/opc
62634626046,#L1 #glial #microglia/opc
62664339489,#L1 #glial #microglia/opc
62724085866,#L1 #glial #microglia/opc
62840136504,#L1 #glial #microglia/opc
63131600807,#L1 #glial #microglia/opc
63146348807,#L1 #glial #microglia/opc
63219614802,#L1 #glial #microglia/opc
63234056240,#L1 #glial #microglia/opc
63348571401,#L1 #glial #microglia/opc
63364034801,#L1 #glial #microglia/opc
63436688772,#L1 #glial #microglia/opc
63640284987,#L1 #glial #microglia/opc
63858686907,#L1 #glial #microglia/opc
63874207992,#L1 #glial #microglia/opc
63889320124,#L1 #glial #microglia/opc
64282042279,#L1 #glial #microglia/opc
64456363863,#L1 #glial #microglia/opc
64660880715,#L1 #glial #microglia/opc
64762546902,#L1 #glial #microglia/opc
64791441813,#L1 #glial #microglia/opc
65810855552,#L1 #glial #microglia/opc
66174888166,#L1 #glial #microglia/opc
71036551864,#L1 #glial #microglia/opc
71065447849,#L1 #glial #microglia/opc
71094271162,#L1 #glial #microglia/opc
71179905159,#L1 #glial #microglia/opc
71296173752,#L1 #glial #microglia/opc
71312161581,#L1 #glial #microglia/opc
71357058147,#L1 #glial #microglia/opc
71383355904,#L1 #glial #microglia/opc
71456696567,#L1 #glial #microglia/opc
71471589670,#L1 #glial #microglia/opc
71545616740,#L1 #glial #microglia/opc
71779305771,#L1 #glial #microglia/opc
71880900358,#L1 #glial #microglia/opc
71995385983,#L1 #glial #microglia/opc
72054169721,#L1 #glial #microglia/opc
72478139139,#L1 #glial #microglia/opc
72666082853,#L1 #glial #microglia/opc
72724238152,#L1 #glial #microglia/opc
73365017681,#L1 #glial #microglia/opc
73846456532,#L1 #glial #microglia/opc
80016241594,#L1 #glial #microglia/opc
80031163946,#L1 #glial #microglia/opc
80031616518,#L1 #glial #microglia/opc
80045940234,#L1 #glial #microglia/opc
80379791688,#L1 #glial #microglia/opc
80540285734,#L1 #glial #microglia/opc
80613159647,#L1 #glial #microglia/opc
80642726433,#L1 #glial #microglia/opc
80730113501,#L1 #glial #microglia/opc
80933797503,#L1 #glial #microglia/opc
81487467210,#L1 #glial #microglia/opc
82624475216,#L1 #glial #microglia/opc
88780040062,#L1 #glial #microglia/opc
89099932770,#L1 #glial #microglia/opc
89100107123,#L1 #glial #microglia/opc
89114066294,#L1 #glial #microglia/opc
89303631207,#L1 #glial #microglia/opc
89973875347,#L1 #glial #microglia/opc
89973890026,#L1 #glial #microglia/opc
89973962461,#L1 #glial #microglia/opc
98024690595,#L1 #glial #microglia/opc
98096994205,#L1 #glial #microglia/opc
98446645965,#L1 #glial #microglia/opc
98650562171,#L1 #glial #microglia/opc
98752374783,#L1 #glial #microglia/opc
98781344095,#L1 #glial #microglia/opc
99261775046,#L1 #glial #microglia/opc
99363747999,#L1 #glial #microglia/opc
825789603,#L1 #blood-vessel-cell
3289257686,#L1 #blood-vessel-cell
3520974154,#L1 #blood-vessel-cell
3842604223,#L1 #blood-vessel-cell
4641994480,#L1 #blood-vessel-cell
4700792963,#L1 #blood-vessel-cell
4933167060,#L1 #blood-vessel-cell
10391430786,#L1 #blood-vessel-cell
12678093628,#L1 #blood-vessel-cell
14061158622,#L1 #blood-vessel-cell
23887747865,#L1 #blood-vessel-cell
27465782152,#L1 #blood-vessel-cell
37220345979,#L1 #blood-vessel-cell
38632511472,#L1 #blood-vessel-cell
38865075456,#L1 #blood-vessel-cell
53771075316,#L1 #blood-vessel-cell
53975211353,#L1 #blood-vessel-cell
62766093799,#L1 #blood-vessel-cell
63015595297,#L1 #blood-vessel-cell
80642375924,#L1 #blood-vessel-cell
89391206998,#L1 #blood-vessel-cell
357812441,#L2 #unknown-type
1989882704,#L2 #unknown-type
6345098187,#L2 #unknown-type
6534357751,#L2 #unknown-type
24265679581,#L2 #unknown-type
29678579467,#L2 #unknown-type
29751350349,#L2 #unknown-type
36212058432,#L2 #unknown-type
37245488670,#L2 #unknown-type
37465582281,#L2 #unknown-type
38004871424,#L2 #unknown-type
40145831048,#L2 #unknown-type
41762541971,#L2 #unknown-type
41951858048,#L2 #unknown-type
42010012842,#L2 #unknown-type
72137760499,#L2 #unknown-type
73712945114,#L2 #unknown-type
88807446706,#L2 #unknown-type
97643428435,#L2 #unknown-type
98284953160,#L2 #unknown-type
98546560410,#L2 #unknown-type
1362581515,#L2 #unknown-type #dark
2368720917,#L2 #unknown-type #dark
21773960872,#L2 #unknown-type #dark
27622611947,#L2 #unknown-type #dark
28440267613,#L2 #unknown-type #dark
31018890735,#L2 #unknown-type #dark
48720473042,#L2 #unknown-type #dark
55501453331,#L2 #unknown-type #dark
80495824969,#L2 #unknown-type #dark
90162125974,#L2 #unknown-type #dark
1697644856,#L2 #unknown-type #grey
45730406034,#L2 #unknown-type #grey
48500945707,#L2 #unknown-type #grey
329164988,#L2 #pyramidal #neuron
329165083,#L2 #pyramidal #neuron
329209038,#L2 #pyramidal #neuron
329384517,#L2 #pyramidal #neuron
329458855,#L2 #pyramidal #neuron
329472246,#L2 #pyramidal #neuron
329517693,#L2 #pyramidal #neuron
343561537,#L2 #pyramidal #neuron
343664293,#L2 #pyramidal #neuron
343664503,#L2 #pyramidal #neuron
343679509,#L2 #pyramidal #neuron
343827033,#L2 #pyramidal #neuron
357739108,#L2 #pyramidal #neuron
357783127,#L2 #pyramidal #neuron
357812369,#L2 #pyramidal #neuron
357812788,#L2 #pyramidal #neuron
357827136,#L2 #pyramidal #neuron
357841782,#L2 #pyramidal #neuron
357871008,#L2 #pyramidal #neuron
357916272,#L2 #pyramidal #neuron
357973458,#L2 #pyramidal #neuron
358060948,#L2 #pyramidal #neuron
358646114,#L2 #pyramidal #neuron
358938792,#L2 #pyramidal #neuron
372238192,#L2 #pyramidal #neuron
372560363,#L2 #pyramidal #neuron
372691296,#L2 #pyramidal #neuron
386796331,#L2 #pyramidal #neuron
386956175,#L2 #pyramidal #neuron
387321868,#L2 #pyramidal #neuron
387760210,#L2 #pyramidal #neuron
401089908,#L2 #pyramidal #neuron
401368404,#L2 #pyramidal #neuron
401485993,#L2 #pyramidal #neuron
401732378,#L2 #pyramidal #neuron
401951093,#L2 #pyramidal #neuron
401996095,#L2 #pyramidal #neuron
402551402,#L2 #pyramidal #neuron
416158122,#L2 #pyramidal #neuron
416332993,#L2 #pyramidal #neuron
416597459,#L2 #pyramidal #neuron
416640370,#L2 #pyramidal #neuron
430803167,#L2 #pyramidal #neuron
431242879,#L2 #pyramidal #neuron
431620251,#L2 #pyramidal #neuron
444864175,#L2 #pyramidal #neuron
445184863,#L2 #pyramidal #neuron
445229072,#L2 #pyramidal #neuron
445478245,#L2 #pyramidal #neuron
446295770,#L2 #pyramidal #neuron
459597338,#L2 #pyramidal #neuron
459698247,#L2 #pyramidal #neuron
460077552,#L2 #pyramidal #neuron
474241157,#L2 #pyramidal #neuron
474388018,#L2 #pyramidal #neuron
475175405,#L2 #pyramidal #neuron
476095998,#L2 #pyramidal #neuron
503063606,#L2 #pyramidal #neuron
504028512,#L2 #pyramidal #neuron
517825990,#L2 #pyramidal #neuron
532483880,#L2 #pyramidal #neuron
532996832,#L2 #pyramidal #neuron
532997033,#L2 #pyramidal #neuron
546925828,#L2 #pyramidal #neuron
547114158,#L2 #pyramidal #neuron
547493698,#L2 #pyramidal #neuron
547494306,#L2 #pyramidal #neuron
548327528,#L2 #pyramidal #neuron
561453589,#L2 #pyramidal #neuron
561598279,#L2 #pyramidal #neuron
562023484,#L2 #pyramidal #neuron
576024466,#L2 #pyramidal #neuron
576316189,#L2 #pyramidal #neuron
576359875,#L2 #pyramidal #neuron
576505953,#L2 #pyramidal #neuron
590479560,#L2 #pyramidal #neuron
590612150,#L2 #pyramidal #neuron
590742814,#L2 #pyramidal #neuron
591165299,#L2 #pyramidal #neuron
604950861,#L2 #pyramidal #neuron
605037556,#L2 #pyramidal #neuron
605066006,#L2 #pyramidal #neuron
606204923,#L2 #pyramidal #neuron
606323053,#L2 #pyramidal #neuron
607095797,#L2 #pyramidal #neuron
619564666,#L2 #pyramidal #neuron
620061010,#L2 #pyramidal #neuron
633932380,#L2 #pyramidal #neuron
633932672,#L2 #pyramidal #neuron
648606132,#L2 #pyramidal #neuron
649015684,#L2 #pyramidal #neuron
649554776,#L2 #pyramidal #neuron
662914665,#L2 #pyramidal #neuron
663047387,#L2 #pyramidal #neuron
663279808,#L2 #pyramidal #neuron
663470328,#L2 #pyramidal #neuron
663936793,#L2 #pyramidal #neuron
663995162,#L2 #pyramidal #neuron
664740839,#L2 #pyramidal #neuron
664974945,#L2 #pyramidal #neuron
677867650,#L2 #pyramidal #neuron
678159317,#L2 #pyramidal #neuron
678304099,#L2 #pyramidal #neuron
679108489,#L2 #pyramidal #neuron
692191113,#L2 #pyramidal #neuron
692525451,#L2 #pyramidal #neuron
692832056,#L2 #pyramidal #neuron
693197378,#L2 #pyramidal #neuron
693666001,#L2 #pyramidal #neuron
707053427,#L2 #pyramidal #neuron
707783858,#L2 #pyramidal #neuron
708061219,#L2 #pyramidal #neuron
722253083,#L2 #pyramidal #neuron
735540761,#L2 #pyramidal #neuron
735803013,#L2 #pyramidal #neuron
736532901,#L2 #pyramidal #neuron
736562062,#L2 #pyramidal #neuron
737395352,#L2 #pyramidal #neuron
737395636,#L2 #pyramidal #neuron
737803275,#L2 #pyramidal #neuron
750901616,#L2 #pyramidal #neuron
751075513,#L2 #pyramidal #neuron
751119348,#L2 #pyramidal #neuron
751294744,#L2 #pyramidal #neuron
752171842,#L2 #pyramidal #neuron
764742643,#L2 #pyramidal #neuron
765209242,#L2 #pyramidal #neuron
765706173,#L2 #pyramidal #neuron
779459820,#L2 #pyramidal #neuron
780043971,#L2 #pyramidal #neuron
780775692,#L2 #pyramidal #neuron
781418178,#L2 #pyramidal #neuron
781768171,#L2 #pyramidal #neuron
794747474,#L2 #pyramidal #neuron
794820508,#L2 #pyramidal #neuron
809422398,#L2 #pyramidal #neuron
810035974,#L2 #pyramidal #neuron
810444511,#L2 #pyramidal #neuron
810925730,#L2 #pyramidal #neuron
823467559,#L2 #pyramidal #neuron
825015307,#L2 #pyramidal #neuron
837776212,#L2 #pyramidal #neuron
838389431,#L2 #pyramidal #neuron
838522213,#L2 #pyramidal #neuron
840055564,#L2 #pyramidal #neuron
851749981,#L2 #pyramidal #neuron
852261673,#L2 #pyramidal #neuron
853531358,#L2 #pyramidal #neuron
866613333,#L2 #pyramidal #neuron
867693653,#L2 #pyramidal #neuron
867883939,#L2 #pyramidal #neuron
868074883,#L2 #pyramidal #neuron
881448880,#L2 #pyramidal #neuron
881579396,#L2 #pyramidal #neuron
881668053,#L2 #pyramidal #neuron
882105235,#L2 #pyramidal #neuron
882164311,#L2 #pyramidal #neuron
882747797,#L2 #pyramidal #neuron
882880193,#L2 #pyramidal #neuron
883419552,#L2 #pyramidal #neuron
883843993,#L2 #pyramidal #neuron
895801189,#L2 #pyramidal #neuron
895975779,#L2 #pyramidal #neuron
896035082,#L2 #pyramidal #neuron
896253192,#L2 #pyramidal #neuron
896852691,#L2 #pyramidal #neuron
897131027,#L2 #pyramidal #neuron
898823944,#L2 #pyramidal #neuron
910211905,#L2 #pyramidal #neuron
911073206,#L2 #pyramidal #neuron
912038743,#L2 #pyramidal #neuron
912226695,#L2 #pyramidal #neuron
927076559,#L2 #pyramidal #neuron
927165097,#L2 #pyramidal #neuron
938991021,#L2 #pyramidal #neuron
940101576,#L2 #pyramidal #neuron
940699328,#L2 #pyramidal #neuron
940729175,#L2 #pyramidal #neuron
940875523,#L2 #pyramidal #neuron
940976708,#L2 #pyramidal #neuron
954438735,#L2 #pyramidal #neuron
955067750,#L2 #pyramidal #neuron
955432427,#L2 #pyramidal #neuron
955504057,#L2 #pyramidal #neuron
956044964,#L2 #pyramidal #neuron
968426213,#L2 #pyramidal #neuron
969068441,#L2 #pyramidal #neuron
969857548,#L2 #pyramidal #neuron
970163600,#L2 #pyramidal #neuron
971581833,#L2 #pyramidal #neuron
982881354,#L2 #pyramidal #neuron
983363488,#L2 #pyramidal #neuron
983583123,#L2 #pyramidal #neuron
985320716,#L2 #pyramidal #neuron
998854848,#L2 #pyramidal #neuron
999803795,#L2 #pyramidal #neuron
1012141341,#L2 #pyramidal #neuron
1013369125,#L2 #pyramidal #neuron
1013805852,#L2 #pyramidal #neuron
1014493630,#L2 #pyramidal #neuron
1027868129,#L2 #pyramidal #neuron
1028627657,#L2 #pyramidal #neuron
1042088756,#L2 #pyramidal #neuron
1043257366,#L2 #pyramidal #neuron
1044162101,#L2 #pyramidal #neuron
1070355700,#L2 #pyramidal #neuron
1072575548,#L2 #pyramidal #neuron
1072605926,#L2 #pyramidal #neuron
1072751582,#L2 #pyramidal #neuron
1086242342,#L2 #pyramidal #neuron
1086329521,#L2 #pyramidal #neuron
1086811256,#L2 #pyramidal #neuron
1087542412,#L2 #pyramidal #neuron
1099456691,#L2 #pyramidal #neuron
1100025830,#L2 #pyramidal #neuron
1101558966,#L2 #pyramidal #neuron
1101647060,#L2 #pyramidal #neuron
1102726098,#L2 #pyramidal #neuron
1114406890,#L2 #pyramidal #neuron
1114654945,#L2 #pyramidal #neuron
1114772716,#L2 #pyramidal #neuron
1128294124,#L2 #pyramidal #neuron
1128788725,#L2 #pyramidal #neuron
1128920987,#L2 #pyramidal #neuron
1129578680,#L2 #pyramidal #neuron
1130964606,#L2 #pyramidal #neuron
1144645406,#L2 #pyramidal #neuron
1158415240,#L2 #pyramidal #neuron
1159349630,#L2 #pyramidal #neuron
1160459322,#L2 #pyramidal #neuron
1172679820,#L2 #pyramidal #neuron
1173891397,#L2 #pyramidal #neuron
1186799015,#L2 #pyramidal #neuron
1187353621,#L2 #pyramidal #neuron
1188508464,#L2 #pyramidal #neuron
1201619536,#L2 #pyramidal #neuron
1202333991,#L2 #pyramidal #neuron
1202451144,#L2 #pyramidal #neuron
1203357896,#L2 #pyramidal #neuron
1204349748,#L2 #pyramidal #neuron
1204685825,#L2 #pyramidal #neuron
1216147235,#L2 #pyramidal #neuron
1216292563,#L2 #pyramidal #neuron
1216628765,#L2 #pyramidal #neuron
1217330753,#L2 #pyramidal #neuron
1217811538,#L2 #pyramidal #neuron
1217826057,#L2 #pyramidal #neuron
1218293403,#L2 #pyramidal #neuron
1218702658,#L2 #pyramidal #neuron
1230280434,#L2 #pyramidal #neuron
1231798802,#L2 #pyramidal #neuron
1231931109,#L2 #pyramidal #neuron
1246809131,#L2 #pyramidal #neuron
1259220405,#L2 #pyramidal #neuron
1259862767,#L2 #pyramidal #neuron
1260416782,#L2 #pyramidal #neuron
1261615778,#L2 #pyramidal #neuron
1262067533,#L2 #pyramidal #neuron
1262447718,#L2 #pyramidal #neuron
1275822011,#L2 #pyramidal #neuron
1276069660,#L2 #pyramidal #neuron
1288451104,#L2 #pyramidal #neuron
1288713754,#L2 #pyramidal #neuron
1289750149,#L2 #pyramidal #neuron
1302832940,#L2 #pyramidal #neuron
1303709577,#L2 #pyramidal #neuron
1304175957,#L2 #pyramidal #neuron
1304599411,#L2 #pyramidal #neuron
1305214062,#L2 #pyramidal #neuron
1316864327,#L2 #pyramidal #neuron
1318149265,#L2 #pyramidal #neuron
1318353515,#L2 #pyramidal #neuron
1318705082,#L2 #pyramidal #neuron
1318747740,#L2 #pyramidal #neuron
1318778426,#L2 #pyramidal #neuron
1319479187,#L2 #pyramidal #neuron
1332590601,#L2 #pyramidal #neuron
1332939895,#L2 #pyramidal #neuron
1333363350,#L2 #pyramidal #neuron
1334487646,#L2 #pyramidal #neuron
1334708119,#L2 #pyramidal #neuron
1348402372,#L2 #pyramidal #neuron
1348928027,#L2 #pyramidal #neuron
1349117862,#L2 #pyramidal #neuron
1350125768,#L2 #pyramidal #neuron
1362419335,#L2 #pyramidal #neuron
1364610775,#L2 #pyramidal #neuron
1377575167,#L2 #pyramidal #neuron
1378189290,#L2 #pyramidal #neuron
1390191059,#L2 #pyramidal #neuron
1390191615,#L2 #pyramidal #neuron
1391140193,#L2 #pyramidal #neuron
1392746193,#L2 #pyramidal #neuron
1392921068,#L2 #pyramidal #neuron
1404776974,#L2 #pyramidal #neuron
1406019433,#L2 #pyramidal #neuron
1406179635,#L2 #pyramidal #neuron
1406747970,#L2 #pyramidal #neuron
1419377834,#L2 #pyramidal #neuron
1419961877,#L2 #pyramidal #neuron
1420166275,#L2 #pyramidal #neuron
1421320252,#L2 #pyramidal #neuron
1421670924,#L2 #pyramidal #neuron
1434621263,#L2 #pyramidal #neuron
1434621267,#L2 #pyramidal #neuron
1436579124,#L2 #pyramidal #neuron
1450229729,#L2 #pyramidal #neuron
1450566287,#L2 #pyramidal #neuron
1450873107,#L2 #pyramidal #neuron
1450873560,#L2 #pyramidal #neuron
1463035775,#L2 #pyramidal #neuron
1463649009,#L2 #pyramidal #neuron
1464028480,#L2 #pyramidal #neuron
1464336057,#L2 #pyramidal #neuron
1464890491,#L2 #pyramidal #neuron
1465050644,#L2 #pyramidal #neuron
1465327748,#L2 #pyramidal #neuron
1465546220,#L2 #pyramidal #neuron
1465941838,#L2 #pyramidal #neuron
1477198194,#L2 #pyramidal #neuron
1477725094,#L2 #pyramidal #neuron
1478877217,#L2 #pyramidal #neuron
1493229770,#L2 #pyramidal #neuron
1494003581,#L2 #pyramidal #neuron
1494238561,#L2 #pyramidal #neuron
1494486333,#L2 #pyramidal #neuron
1494676154,#L2 #pyramidal #neuron
1506954854,#L2 #pyramidal #neuron
1508459036,#L2 #pyramidal #neuron
1509831068,#L2 #pyramidal #neuron
1522022884,#L2 #pyramidal #neuron
1522447195,#L2 #pyramidal #neuron
1522767497,#L2 #pyramidal #neuron
1523001613,#L2 #pyramidal #neuron
1523177198,#L2 #pyramidal #neuron
1523221298,#L2 #pyramidal #neuron
1523804790,#L2 #pyramidal #neuron
1524667312,#L2 #pyramidal #neuron
1524871422,#L2 #pyramidal #neuron
1525017382,#L2 #pyramidal #neuron
1536653056,#L2 #pyramidal #neuron
1536930472,#L2 #pyramidal #neuron
1537018511,#L2 #pyramidal #neuron
1537091284,#L2 #pyramidal #neuron
1537354925,#L2 #pyramidal #neuron
1538361362,#L2 #pyramidal #neuron
1538903013,#L2 #pyramidal #neuron
1539020057,#L2 #pyramidal #neuron
1539047638,#L2 #pyramidal #neuron
1539180821,#L2 #pyramidal #neuron
1551662889,#L2 #pyramidal #neuron
1551940674,#L2 #pyramidal #neuron
1552861494,#L2 #pyramidal #neuron
1564847875,#L2 #pyramidal #neuron
1566396939,#L2 #pyramidal #neuron
1566599710,#L2 #pyramidal #neuron
1568352768,#L2 #pyramidal #neuron
1568571878,#L2 #pyramidal #neuron
1580500545,#L2 #pyramidal #neuron
1581712010,#L2 #pyramidal #neuron
1581843873,#L2 #pyramidal #neuron
1582018839,#L2 #pyramidal #neuron
1595014673,#L2 #pyramidal #neuron
1595845499,#L2 #pyramidal #neuron
1596094952,#L2 #pyramidal #neuron
1596327698,#L2 #pyramidal #neuron
1596430803,#L2 #pyramidal #neuron
1596765375,#L2 #pyramidal #neuron
1610607772,#L2 #pyramidal #neuron
1611001917,#L2 #pyramidal #neuron
1624742310,#L2 #pyramidal #neuron
1638276542,#L2 #pyramidal #neuron
1639020940,#L2 #pyramidal #neuron
1639825037,#L2 #pyramidal #neuron
1640831207,#L2 #pyramidal #neuron
1652745830,#L2 #pyramidal #neuron
1654601031,#L2 #pyramidal #neuron
